,accuracy,loss,val_accuracy,val_loss
52,0.4104234576225281,3.937696933746338,0.44155845046043396,3.822413921356201
53,0.4087947905063629,3.8888700008392334,0.4350649416446686,3.7734200954437256
54,0.40390878915786743,3.8391971588134766,0.4350649416446686,3.7170231342315674
55,0.395765483379364,3.7880115509033203,0.4350649416446686,3.671011447906494
56,0.40228012204170227,3.738494873046875,0.4350649416446686,3.622401714324951
57,0.3973941504955292,3.6858983039855957,0.4350649416446686,3.564985513687134
58,0.3973941504955292,3.634201765060425,0.4350649416446686,3.513777256011963
59,0.4006514549255371,3.585313320159912,0.4285714328289032,3.4593074321746826
60,0.40390878915786743,3.529536247253418,0.4350649416446686,3.4135677814483643
61,0.4055374562740326,3.4819092750549316,0.4350649416446686,3.361898899078369
62,0.41205212473869324,3.431884765625,0.4350649416446686,3.30892276763916
63,0.4087947905063629,3.3766183853149414,0.44805195927619934,3.2499825954437256
64,0.4087947905063629,3.330015182495117,0.44155845046043396,3.201550006866455
65,0.41530945897102356,3.286216974258423,0.44805195927619934,3.1608998775482178
66,0.4136807918548584,3.240330696105957,0.44805195927619934,3.100893497467041
67,0.4087947905063629,3.1857094764709473,0.4610389471054077,3.0544798374176025
68,0.42508143186569214,3.1557424068450928,0.4675324559211731,3.024583578109741
69,0.4185667634010315,3.093823194503784,0.4740259647369385,2.9464824199676514
70,0.4136807918548584,3.0431034564971924,0.48051947355270386,2.892321825027466
71,0.41205212473869324,2.9945244789123535,0.4675324559211731,2.8456056118011475
72,0.4055374562740326,2.9489800930023193,0.48701298236846924,2.8006832599639893
73,0.4348534345626831,2.904456853866577,0.4935064911842346,2.7642838954925537
74,0.4364820718765259,2.858463764190674,0.4935064911842346,2.703979969024658
75,0.4185667634010315,2.810687780380249,0.48701298236846924,2.6510229110717773
76,0.43811073899269104,2.7690865993499756,0.4935064911842346,2.6161201000213623
77,0.44625407457351685,2.72271990776062,0.4935064911842346,2.563920736312866
78,0.42508143186569214,2.663776397705078,0.5064935088157654,2.498797655105591
79,0.4218240976333618,2.624176025390625,0.5,2.451622247695923
80,0.4364820718765259,2.579500675201416,0.4935064911842346,2.4026951789855957
81,0.4364820718765259,2.5359067916870117,0.4935064911842346,2.351130485534668
82,0.4185667634010315,2.494743824005127,0.5,2.301243543624878
83,0.43811073899269104,2.4476726055145264,0.5064935088157654,2.2613027095794678
84,0.45114007592201233,2.4218719005584717,0.5259740352630615,2.2210257053375244
85,0.4364820718765259,2.3631272315979004,0.5064935088157654,2.158342123031616
86,0.4364820718765259,2.313868522644043,0.5129870176315308,2.1149473190307617
87,0.44951140880584717,2.2708001136779785,0.5324675440788269,2.065950870513916
88,0.447882741689682,2.2254085540771484,0.5324675440788269,2.0148909091949463
89,0.4364820718765259,2.1852877140045166,0.5129870176315308,1.9646857976913452
90,0.4560260474681854,2.1446945667266846,0.5649350881576538,1.9313009977340698
91,0.4690553843975067,2.1041808128356934,0.5779221057891846,1.8914947509765625
92,0.4657980501651764,2.0662593841552734,0.5454545617103577,1.8358286619186401
93,0.46416938304901123,2.024322032928467,0.551948070526123,1.7927943468093872
94,0.46742671728134155,1.984426498413086,0.551948070526123,1.7493977546691895
95,0.4690553843975067,1.9485896825790405,0.5584415793418884,1.704902172088623
96,0.4690553843975067,1.9093002080917358,0.5779221057891846,1.66739821434021
97,0.4820846915245056,1.8744455575942993,0.5714285969734192,1.624143362045288
98,0.48859935998916626,1.8334897756576538,0.5779221057891846,1.5820075273513794
99,0.49348533153533936,1.796655297279358,0.5974025726318359,1.551132082939148
